Serial_number:,1072226,,,,,,,,,,
Project ID:,NCOS Hydrology Monitoring,,,,,,,,,,
Location:,Groundwater Well 12,,,,,,,,,,
LEVEL UNIT: ,ft,,,,,,,,,,
Offset: ,0.000000 ft,,,,,,,,,,
Altitude: ,0.000000 ft,,,,,,,,,,
Density: ,1.000000 kg/L,,,,,,,,,,
TEMPERATURE UNIT: ,Deg C,,,,,,,,,,
CONDUCTIVITY UNIT:,µS/cm,,,,,,,,,,
,,,,,,,,,,,
Date,Time,Date + Time,NOAA Precip (inch),LEVEL (ft.),WSE (ft. NAVD88),Depth from Surface (ft),TEMPERATURE (C),CONDUCTIVITY (uS/cm),CONDUCTIVITY (mS/cm),CONDUCTIVITY (S/m),NOTES
2/18/2020,19:00,2/18/2020 19:00,,2.825,8.725,0.875,12.6,2106,2.106,0.2106,
2/18/2020,19:15,2/18/2020 19:15,,2.841,8.741,0.859,12.6,2105,2.105,0.2105,
2/18/2020,19:30,2/18/2020 19:30,,2.855,8.755,0.845,12.6,2104,2.104,0.2104,
2/18/2020,19:45,2/18/2020 19:45,,2.859,8.759,0.841,12.6,2101,2.101,0.2101,
2/18/2020,20:00,2/18/2020 20:00,,2.865,8.765,0.835,12.6,2100,2.1,0.21,
2/18/2020,20:15,2/18/2020 20:15,,2.862,8.762,0.838,12.6,2100,2.1,0.21,
2/18/2020,20:30,2/18/2020 20:30,,2.856,8.756,0.844,12.6,2097,2.097,0.2097,
2/18/2020,20:45,2/18/2020 20:45,,2.873,8.773,0.827,12.6,2097,2.097,0.2097,
2/18/2020,21:00,2/18/2020 21:00,,2.859,8.759,0.841,12.6,2096,2.096,0.2096,
2/18/2020,21:15,2/18/2020 21:15,,2.869,8.769,0.831,12.6,2095,2.095,0.2095,
2/18/2020,21:30,2/18/2020 21:30,,2.873,8.773,0.827,12.6,2095,2.095,0.2095,
2/18/2020,21:45,2/18/2020 21:45,,2.875,8.775,0.825,12.6,2093,2.093,0.2093,
2/18/2020,22:00,2/18/2020 22:00,,2.879,8.779,0.821,12.6,2092,2.092,0.2092,
2/18/2020,22:15,2/18/2020 22:15,,2.88,8.78,0.82,12.6,2092,2.092,0.2092,
2/18/2020,22:30,2/18/2020 22:30,,2.882,8.782,0.818,12.6,2091,2.091,0.2091,
2/18/2020,22:45,2/18/2020 22:45,,2.885,8.785,0.815,12.6,2091,2.091,0.2091,
2/18/2020,23:00,2/18/2020 23:00,,2.887,8.787,0.813,12.6,2090,2.09,0.209,
2/18/2020,23:15,2/18/2020 23:15,,2.888,8.788,0.812,12.6,2088,2.088,0.2088,
2/18/2020,23:30,2/18/2020 23:30,,2.882,8.782,0.818,12.6,2087,2.087,0.2087,
2/18/2020,23:45,2/18/2020 23:45,,2.899,8.799,0.801,12.6,2087,2.087,0.2087,
2/19/2020,0:00,2/19/2020 0:00,,2.912,8.812,0.788,12.6,2087,2.087,0.2087,
2/19/2020,0:15,2/19/2020 0:15,,2.902,8.802,0.798,12.6,2086,2.086,0.2086,
2/19/2020,0:30,2/19/2020 0:30,,2.918,8.818,0.782,12.6,2085,2.085,0.2085,
2/19/2020,0:45,2/19/2020 0:45,,2.932,8.832,0.768,12.6,2083,2.083,0.2083,
2/19/2020,1:00,2/19/2020 1:00,,2.929,8.829,0.771,12.6,2083,2.083,0.2083,
2/19/2020,1:15,2/19/2020 1:15,,2.931,8.831,0.769,12.6,2083,2.083,0.2083,
2/19/2020,1:30,2/19/2020 1:30,,2.926,8.826,0.774,12.6,2081,2.081,0.2081,
2/19/2020,1:45,2/19/2020 1:45,,2.941,8.841,0.759,12.6,2081,2.081,0.2081,
2/19/2020,2:00,2/19/2020 2:00,,2.939,8.839,0.761,12.6,2081,2.081,0.2081,
2/19/2020,2:15,2/19/2020 2:15,,2.934,8.834,0.766,12.6,2079,2.079,0.2079,
2/19/2020,2:30,2/19/2020 2:30,,2.919,8.819,0.781,12.6,2078,2.078,0.2078,
2/19/2020,2:45,2/19/2020 2:45,,2.91,8.81,0.79,12.6,2078,2.078,0.2078,
2/19/2020,3:00,2/19/2020 3:00,,2.912,8.812,0.788,12.6,2077,2.077,0.2077,
2/19/2020,3:15,2/19/2020 3:15,,2.931,8.831,0.769,12.6,2077,2.077,0.2077,
2/19/2020,3:30,2/19/2020 3:30,,2.926,8.826,0.774,12.6,2076,2.076,0.2076,
2/19/2020,3:45,2/19/2020 3:45,,2.919,8.819,0.781,12.6,2074,2.074,0.2074,
2/19/2020,4:00,2/19/2020 4:00,,2.922,8.822,0.778,12.6,2074,2.074,0.2074,
2/19/2020,4:15,2/19/2020 4:15,,2.918,8.818,0.782,12.6,2073,2.073,0.2073,
2/19/2020,4:30,2/19/2020 4:30,,2.923,8.823,0.777,12.6,2072,2.072,0.2072,
2/19/2020,4:45,2/19/2020 4:45,,2.924,8.824,0.776,12.6,2070,2.07,0.207,
2/19/2020,5:00,2/19/2020 5:00,,2.93,8.83,0.77,12.6,2069,2.069,0.2069,
2/19/2020,5:15,2/19/2020 5:15,,2.944,8.844,0.756,12.6,2067,2.067,0.2067,
2/19/2020,5:30,2/19/2020 5:30,,2.929,8.829,0.771,12.6,2064,2.064,0.2064,
2/19/2020,5:45,2/19/2020 5:45,,2.929,8.829,0.771,12.6,2062,2.062,0.2062,
2/19/2020,6:00,2/19/2020 6:00,,2.924,8.824,0.776,12.6,2060,2.06,0.206,
2/19/2020,6:15,2/19/2020 6:15,,2.93,8.83,0.77,12.6,2059,2.059,0.2059,
2/19/2020,6:30,2/19/2020 6:30,,2.928,8.828,0.772,12.6,2058,2.058,0.2058,
2/19/2020,6:45,2/19/2020 6:45,,2.918,8.818,0.782,12.6,2058,2.058,0.2058,
2/19/2020,7:00,2/19/2020 7:00,,2.909,8.809,0.791,12.6,2056,2.056,0.2056,
2/19/2020,7:15,2/19/2020 7:15,,2.914,8.814,0.786,12.6,2056,2.056,0.2056,
2/19/2020,7:30,2/19/2020 7:30,,2.911,8.811,0.789,12.6,2056,2.056,0.2056,
2/19/2020,7:45,2/19/2020 7:45,,2.916,8.816,0.784,12.6,2058,2.058,0.2058,
2/19/2020,8:00,2/19/2020 8:00,,2.927,8.827,0.773,12.6,2059,2.059,0.2059,
2/19/2020,8:15,2/19/2020 8:15,,2.934,8.834,0.766,12.6,2060,2.06,0.206,
2/19/2020,8:30,2/19/2020 8:30,,2.934,8.834,0.766,12.6,2062,2.062,0.2062,
2/19/2020,8:45,2/19/2020 8:45,,2.949,8.849,0.751,12.6,2062,2.062,0.2062,
2/19/2020,9:00,2/19/2020 9:00,,2.944,8.844,0.756,12.6,2063,2.063,0.2063,
2/19/2020,9:15,2/19/2020 9:15,,2.937,8.837,0.763,12.6,2063,2.063,0.2063,
2/19/2020,9:30,2/19/2020 9:30,,2.935,8.835,0.765,12.6,2063,2.063,0.2063,
2/19/2020,9:45,2/19/2020 9:45,,2.923,8.823,0.777,12.6,2063,2.063,0.2063,
2/19/2020,10:00,2/19/2020 10:00,,2.936,8.836,0.764,12.6,2063,2.063,0.2063,
2/19/2020,10:15,2/19/2020 10:15,,2.913,8.813,0.787,12.6,2063,2.063,0.2063,
2/19/2020,10:30,2/19/2020 10:30,,2.913,8.813,0.787,12.6,2063,2.063,0.2063,
2/19/2020,10:45,2/19/2020 10:45,,2.902,8.802,0.798,12.6,2063,2.063,0.2063,
2/19/2020,11:00,2/19/2020 11:00,,2.888,8.788,0.812,12.6,2063,2.063,0.2063,
2/19/2020,11:15,2/19/2020 11:15,,2.87,8.77,0.83,12.6,2063,2.063,0.2063,
2/19/2020,11:30,2/19/2020 11:30,,2.866,8.766,0.834,12.6,2064,2.064,0.2064,
2/19/2020,11:45,2/19/2020 11:45,,2.842,8.742,0.858,12.7,2065,2.065,0.2065,
2/19/2020,12:00,2/19/2020 12:00,,2.837,8.737,0.863,12.7,2067,2.067,0.2067,
2/19/2020,12:15,2/19/2020 12:15,,2.822,8.722,0.878,12.7,2067,2.067,0.2067,
2/19/2020,12:30,2/19/2020 12:30,,2.824,8.724,0.876,12.7,2068,2.068,0.2068,
2/19/2020,12:45,2/19/2020 12:45,,2.805,8.705,0.895,12.7,2067,2.067,0.2067,
2/19/2020,13:00,2/19/2020 13:00,,2.799,8.699,0.901,12.7,2064,2.064,0.2064,
2/19/2020,13:15,2/19/2020 13:15,,2.771,8.671,0.929,12.7,2063,2.063,0.2063,
2/19/2020,13:30,2/19/2020 13:30,,2.76,8.66,0.94,12.7,2063,2.063,0.2063,
2/19/2020,13:45,2/19/2020 13:45,,2.748,8.648,0.952,12.7,2062,2.062,0.2062,
2/19/2020,14:00,2/19/2020 14:00,,2.743,8.643,0.957,12.7,2060,2.06,0.206,
2/19/2020,14:15,2/19/2020 14:15,,2.725,8.625,0.975,12.7,2059,2.059,0.2059,
2/19/2020,14:30,2/19/2020 14:30,,2.72,8.62,0.98,12.7,2059,2.059,0.2059,
2/19/2020,14:45,2/19/2020 14:45,,2.731,8.631,0.969,12.7,2058,2.058,0.2058,
2/19/2020,15:00,2/19/2020 15:00,,2.719,8.619,0.981,12.7,2056,2.056,0.2056,
2/19/2020,15:15,2/19/2020 15:15,,2.727,8.627,0.973,12.7,2054,2.054,0.2054,
2/19/2020,15:30,2/19/2020 15:30,,2.73,8.63,0.97,12.7,2051,2.051,0.2051,
2/19/2020,15:45,2/19/2020 15:45,,2.73,8.63,0.97,12.7,2050,2.05,0.205,
2/19/2020,16:00,2/19/2020 16:00,,2.733,8.633,0.967,12.7,2049,2.049,0.2049,
2/19/2020,16:15,2/19/2020 16:15,,2.755,8.655,0.945,12.7,2046,2.046,0.2046,
2/19/2020,16:30,2/19/2020 16:30,,2.756,8.656,0.944,12.7,2044,2.044,0.2044,
2/19/2020,16:45,2/19/2020 16:45,,2.769,8.669,0.931,12.7,2041,2.041,0.2041,
2/19/2020,17:00,2/19/2020 17:00,,2.789,8.689,0.911,12.7,2040,2.04,0.204,
2/19/2020,17:15,2/19/2020 17:15,,2.788,8.688,0.912,12.7,2037,2.037,0.2037,
2/19/2020,17:30,2/19/2020 17:30,,2.782,8.682,0.918,12.7,2036,2.036,0.2036,
2/19/2020,17:45,2/19/2020 17:45,,2.797,8.697,0.903,12.7,2035,2.035,0.2035,
2/19/2020,18:00,2/19/2020 18:00,,2.793,8.693,0.907,12.7,2034,2.034,0.2034,
2/19/2020,18:15,2/19/2020 18:15,,2.801,8.701,0.899,12.7,2034,2.034,0.2034,
2/19/2020,18:30,2/19/2020 18:30,,2.802,8.702,0.898,12.7,2031,2.031,0.2031,
2/19/2020,18:45,2/19/2020 18:45,,2.805,8.705,0.895,12.7,2030,2.03,0.203,
2/19/2020,19:00,2/19/2020 19:00,,2.832,8.732,0.868,12.7,2030,2.03,0.203,
2/19/2020,19:15,2/19/2020 19:15,,2.823,8.723,0.877,12.7,2027,2.027,0.2027,
2/19/2020,19:30,2/19/2020 19:30,,2.831,8.731,0.869,12.7,2026,2.026,0.2026,
2/19/2020,19:45,2/19/2020 19:45,,2.83,8.73,0.87,12.7,2025,2.025,0.2025,
2/19/2020,20:00,2/19/2020 20:00,,2.843,8.743,0.857,12.7,2023,2.023,0.2023,
2/19/2020,20:15,2/19/2020 20:15,,2.836,8.736,0.864,12.7,2022,2.022,0.2022,
2/19/2020,20:30,2/19/2020 20:30,,2.832,8.732,0.868,12.7,2021,2.021,0.2021,
2/19/2020,20:45,2/19/2020 20:45,,2.845,8.745,0.855,12.7,2020,2.02,0.202,
2/19/2020,21:00,2/19/2020 21:00,,2.849,8.749,0.851,12.7,2018,2.018,0.2018,
2/19/2020,21:15,2/19/2020 21:15,,2.846,8.746,0.854,12.7,2017,2.017,0.2017,
2/19/2020,21:30,2/19/2020 21:30,,2.846,8.746,0.854,12.7,2016,2.016,0.2016,
2/19/2020,21:45,2/19/2020 21:45,,2.853,8.753,0.847,12.7,2014,2.014,0.2014,
2/19/2020,22:00,2/19/2020 22:00,,2.855,8.755,0.845,12.7,2013,2.013,0.2013,
2/19/2020,22:15,2/19/2020 22:15,,2.862,8.762,0.838,12.7,2012,2.012,0.2012,
2/19/2020,22:30,2/19/2020 22:30,,2.862,8.762,0.838,12.7,2011,2.011,0.2011,
2/19/2020,22:45,2/19/2020 22:45,,2.872,8.772,0.828,12.7,2011,2.011,0.2011,
2/19/2020,23:00,2/19/2020 23:00,,2.872,8.772,0.828,12.7,2009,2.009,0.2009,
2/19/2020,23:15,2/19/2020 23:15,,2.863,8.763,0.837,12.7,2008,2.008,0.2008,
2/19/2020,23:30,2/19/2020 23:30,,2.873,8.773,0.827,12.7,2007,2.007,0.2007,
2/19/2020,23:45,2/19/2020 23:45,,2.872,8.772,0.828,12.7,2007,2.007,0.2007,
2/20/2020,0:00,2/20/2020 0:00,,2.871,8.771,0.829,12.7,2004,2.004,0.2004,
2/20/2020,0:15,2/20/2020 0:15,,2.871,8.771,0.829,12.7,2004,2.004,0.2004,
2/20/2020,0:30,2/20/2020 0:30,,2.87,8.77,0.83,12.7,2003,2.003,0.2003,
2/20/2020,0:45,2/20/2020 0:45,,2.874,8.774,0.826,12.7,2003,2.003,0.2003,
2/20/2020,1:00,2/20/2020 1:00,,2.893,8.793,0.807,12.7,2002,2.002,0.2002,
2/20/2020,1:15,2/20/2020 1:15,,2.88,8.78,0.82,12.7,2003,2.003,0.2003,
2/20/2020,1:30,2/20/2020 1:30,,2.871,8.771,0.829,12.7,2002,2.002,0.2002,
2/20/2020,1:45,2/20/2020 1:45,,2.875,8.775,0.825,12.7,2000,2,0.2,
2/20/2020,2:00,2/20/2020 2:00,,2.879,8.779,0.821,12.7,1999,1.999,0.1999,
2/20/2020,2:15,2/20/2020 2:15,,2.881,8.781,0.819,12.7,1999,1.999,0.1999,
2/20/2020,2:30,2/20/2020 2:30,,2.885,8.785,0.815,12.7,1999,1.999,0.1999,
2/20/2020,2:45,2/20/2020 2:45,,2.891,8.791,0.809,12.7,1997,1.997,0.1997,
2/20/2020,3:00,2/20/2020 3:00,,2.894,8.794,0.806,12.7,1997,1.997,0.1997,
2/20/2020,3:15,2/20/2020 3:15,,2.886,8.786,0.814,12.7,1998,1.998,0.1998,
2/20/2020,3:30,2/20/2020 3:30,,2.888,8.788,0.812,12.7,1998,1.998,0.1998,
2/20/2020,3:45,2/20/2020 3:45,,2.897,8.797,0.803,12.7,1999,1.999,0.1999,
2/20/2020,4:00,2/20/2020 4:00,,2.9,8.8,0.8,12.7,2000,2,0.2,
2/20/2020,4:15,2/20/2020 4:15,,2.89,8.79,0.81,12.7,2000,2,0.2,
2/20/2020,4:30,2/20/2020 4:30,,2.894,8.794,0.806,12.7,2000,2,0.2,
2/20/2020,4:45,2/20/2020 4:45,,2.896,8.796,0.804,12.7,2002,2.002,0.2002,
2/20/2020,5:00,2/20/2020 5:00,,2.895,8.795,0.805,12.7,2002,2.002,0.2002,
2/20/2020,5:15,2/20/2020 5:15,,2.892,8.792,0.808,12.7,2002,2.002,0.2002,
2/20/2020,5:30,2/20/2020 5:30,,2.911,8.811,0.789,12.7,2002,2.002,0.2002,
2/20/2020,5:45,2/20/2020 5:45,,2.903,8.803,0.797,12.7,2003,2.003,0.2003,
2/20/2020,6:00,2/20/2020 6:00,,2.892,8.792,0.808,12.7,2003,2.003,0.2003,
2/20/2020,6:15,2/20/2020 6:15,,2.891,8.791,0.809,12.7,2004,2.004,0.2004,
2/20/2020,6:30,2/20/2020 6:30,,2.89,8.79,0.81,12.7,2004,2.004,0.2004,
2/20/2020,6:45,2/20/2020 6:45,,2.895,8.795,0.805,12.7,2003,2.003,0.2003,
2/20/2020,7:00,2/20/2020 7:00,,2.897,8.797,0.803,12.7,2004,2.004,0.2004,
2/20/2020,7:15,2/20/2020 7:15,,2.894,8.794,0.806,12.7,2004,2.004,0.2004,
2/20/2020,7:30,2/20/2020 7:30,,2.921,8.821,0.779,12.8,2004,2.004,0.2004,
2/20/2020,7:45,2/20/2020 7:45,,2.91,8.81,0.79,12.8,2006,2.006,0.2006,
2/20/2020,8:00,2/20/2020 8:00,,2.914,8.814,0.786,12.8,2006,2.006,0.2006,
2/20/2020,8:15,2/20/2020 8:15,,2.934,8.834,0.766,12.8,2006,2.006,0.2006,
2/20/2020,8:30,2/20/2020 8:30,,2.934,8.834,0.766,12.8,2007,2.007,0.2007,
2/20/2020,8:45,2/20/2020 8:45,,2.939,8.839,0.761,12.8,2007,2.007,0.2007,
2/20/2020,9:00,2/20/2020 9:00,,2.951,8.851,0.749,12.8,2007,2.007,0.2007,
2/20/2020,9:15,2/20/2020 9:15,,2.957,8.857,0.743,12.8,2007,2.007,0.2007,
2/20/2020,9:30,2/20/2020 9:30,,2.958,8.858,0.742,12.8,2007,2.007,0.2007,
2/20/2020,9:45,2/20/2020 9:45,,2.969,8.869,0.731,12.8,2007,2.007,0.2007,
2/20/2020,10:00,2/20/2020 10:00,,2.959,8.859,0.741,12.8,2007,2.007,0.2007,
2/20/2020,10:15,2/20/2020 10:15,,2.929,8.829,0.771,12.8,2007,2.007,0.2007,
2/20/2020,10:30,2/20/2020 10:30,,2.906,8.806,0.794,12.8,2007,2.007,0.2007,
2/20/2020,10:45,2/20/2020 10:45,,2.909,8.809,0.791,12.8,2007,2.007,0.2007,
2/20/2020,11:00,2/20/2020 11:00,,2.906,8.806,0.794,12.8,2007,2.007,0.2007,
2/20/2020,11:15,2/20/2020 11:15,,2.894,8.794,0.806,12.8,2007,2.007,0.2007,
2/20/2020,11:30,2/20/2020 11:30,,2.904,8.804,0.796,12.8,2007,2.007,0.2007,
2/20/2020,11:45,2/20/2020 11:45,,2.875,8.775,0.825,12.8,2006,2.006,0.2006,
2/20/2020,12:00,2/20/2020 12:00,,2.816,8.716,0.884,12.8,2006,2.006,0.2006,
2/20/2020,12:15,2/20/2020 12:15,,2.793,8.693,0.907,12.8,2008,2.008,0.2008,
2/20/2020,12:30,2/20/2020 12:30,,2.775,8.675,0.925,12.8,2008,2.008,0.2008,
2/20/2020,12:45,2/20/2020 12:45,,2.763,8.663,0.937,12.8,2014,2.014,0.2014,
2/20/2020,13:00,2/20/2020 13:00,,2.768,8.668,0.932,12.8,2011,2.011,0.2011,
2/20/2020,13:15,2/20/2020 13:15,,2.753,8.653,0.947,12.8,2013,2.013,0.2013,
2/20/2020,13:30,2/20/2020 13:30,,2.752,8.652,0.948,12.8,2007,2.007,0.2007,
2/20/2020,13:45,2/20/2020 13:45,,2.771,8.671,0.929,12.8,2008,2.008,0.2008,
2/20/2020,14:00,2/20/2020 14:00,,2.754,8.654,0.946,12.8,2006,2.006,0.2006,
2/20/2020,14:15,2/20/2020 14:15,,2.739,8.639,0.961,12.8,2004,2.004,0.2004,
2/20/2020,14:30,2/20/2020 14:30,,2.72,8.62,0.98,12.8,2002,2.002,0.2002,
2/20/2020,14:45,2/20/2020 14:45,,2.704,8.604,0.996,12.8,1999,1.999,0.1999,
2/20/2020,15:00,2/20/2020 15:00,,2.694,8.594,1.006,12.8,1997,1.997,0.1997,
2/20/2020,15:15,2/20/2020 15:15,,2.702,8.602,0.998,12.8,1994,1.994,0.1994,
2/20/2020,15:30,2/20/2020 15:30,,2.715,8.615,0.985,12.8,1992,1.992,0.1992,
2/20/2020,15:45,2/20/2020 15:45,,2.734,8.634,0.966,12.8,1989,1.989,0.1989,
2/20/2020,16:00,2/20/2020 16:00,,2.712,8.612,0.988,12.8,1988,1.988,0.1988,
2/20/2020,16:15,2/20/2020 16:15,,2.712,8.612,0.988,12.8,1985,1.985,0.1985,
2/20/2020,16:30,2/20/2020 16:30,,2.727,8.627,0.973,12.8,1983,1.983,0.1983,
2/20/2020,16:45,2/20/2020 16:45,,2.736,8.636,0.964,12.8,1979,1.979,0.1979,
2/20/2020,17:00,2/20/2020 17:00,,2.754,8.654,0.946,12.8,1978,1.978,0.1978,
2/20/2020,17:15,2/20/2020 17:15,,2.767,8.667,0.933,12.8,1975,1.975,0.1975,
2/20/2020,17:30,2/20/2020 17:30,,2.774,8.674,0.926,12.8,1973,1.973,0.1973,
2/20/2020,17:45,2/20/2020 17:45,,2.775,8.675,0.925,12.8,1971,1.971,0.1971,
2/20/2020,18:00,2/20/2020 18:00,,2.794,8.694,0.906,12.8,1969,1.969,0.1969,
2/20/2020,18:15,2/20/2020 18:15,,2.792,8.692,0.908,12.8,1967,1.967,0.1967,
2/20/2020,18:30,2/20/2020 18:30,,2.8,8.7,0.9,12.8,1966,1.966,0.1966,
2/20/2020,18:45,2/20/2020 18:45,,2.796,8.696,0.904,12.8,1965,1.965,0.1965,
2/20/2020,19:00,2/20/2020 19:00,,2.806,8.706,0.894,12.8,1964,1.964,0.1964,
2/20/2020,19:15,2/20/2020 19:15,,2.809,8.709,0.891,12.8,1962,1.962,0.1962,
2/20/2020,19:30,2/20/2020 19:30,,2.813,8.713,0.887,12.8,1960,1.96,0.196,
2/20/2020,19:45,2/20/2020 19:45,,2.818,8.718,0.882,12.8,1959,1.959,0.1959,
2/20/2020,20:00,2/20/2020 20:00,,2.82,8.72,0.88,12.8,1957,1.957,0.1957,
2/20/2020,20:15,2/20/2020 20:15,,2.817,8.717,0.883,12.8,1956,1.956,0.1956,
2/20/2020,20:30,2/20/2020 20:30,,2.819,8.719,0.881,12.8,1955,1.955,0.1955,
2/20/2020,20:45,2/20/2020 20:45,,2.827,8.727,0.873,12.8,1953,1.953,0.1953,
2/20/2020,21:00,2/20/2020 21:00,,2.822,8.722,0.878,12.8,1952,1.952,0.1952,
2/20/2020,21:15,2/20/2020 21:15,,2.828,8.728,0.872,12.8,1951,1.951,0.1951,
2/20/2020,21:30,2/20/2020 21:30,,2.834,8.734,0.866,12.8,1950,1.95,0.195,
2/20/2020,21:45,2/20/2020 21:45,,2.826,8.726,0.874,12.8,1948,1.948,0.1948,
2/20/2020,22:00,2/20/2020 22:00,,2.836,8.736,0.864,12.8,1947,1.947,0.1947,
2/20/2020,22:15,2/20/2020 22:15,,2.838,8.738,0.862,12.8,1946,1.946,0.1946,
2/20/2020,22:30,2/20/2020 22:30,,2.853,8.753,0.847,12.8,1946,1.946,0.1946,
2/20/2020,22:45,2/20/2020 22:45,,2.845,8.745,0.855,12.8,1945,1.945,0.1945,
2/20/2020,23:00,2/20/2020 23:00,,2.849,8.749,0.851,12.8,1943,1.943,0.1943,
2/20/2020,23:15,2/20/2020 23:15,,2.85,8.75,0.85,12.8,1942,1.942,0.1942,
2/20/2020,23:30,2/20/2020 23:30,,2.861,8.761,0.839,12.8,1942,1.942,0.1942,
2/20/2020,23:45,2/20/2020 23:45,,2.858,8.758,0.842,12.8,1941,1.941,0.1941,
2/21/2020,0:00,2/21/2020 0:00,,2.871,8.771,0.829,12.8,1941,1.941,0.1941,
2/21/2020,0:15,2/21/2020 0:15,,2.866,8.766,0.834,12.8,1940,1.94,0.194,
2/21/2020,0:30,2/21/2020 0:30,,2.863,8.763,0.837,12.8,1940,1.94,0.194,
2/21/2020,0:45,2/21/2020 0:45,,2.865,8.765,0.835,12.8,1940,1.94,0.194,
2/21/2020,1:00,2/21/2020 1:00,,2.872,8.772,0.828,12.8,1940,1.94,0.194,
2/21/2020,1:15,2/21/2020 1:15,,2.872,8.772,0.828,12.8,1938,1.938,0.1938,
2/21/2020,1:30,2/21/2020 1:30,,2.874,8.774,0.826,12.8,1938,1.938,0.1938,
2/21/2020,1:45,2/21/2020 1:45,,2.875,8.775,0.825,12.8,1938,1.938,0.1938,
2/21/2020,2:00,2/21/2020 2:00,,2.876,8.776,0.824,12.8,1938,1.938,0.1938,
2/21/2020,2:15,2/21/2020 2:15,,2.893,8.793,0.807,12.8,1937,1.937,0.1937,
2/21/2020,2:30,2/21/2020 2:30,,2.884,8.784,0.816,12.8,1937,1.937,0.1937,
2/21/2020,2:45,2/21/2020 2:45,,2.886,8.786,0.814,12.8,1937,1.937,0.1937,
2/21/2020,3:00,2/21/2020 3:00,,2.894,8.794,0.806,12.8,1936,1.936,0.1936,
2/21/2020,3:15,2/21/2020 3:15,,2.894,8.794,0.806,12.8,1937,1.937,0.1937,
2/21/2020,3:30,2/21/2020 3:30,,2.907,8.807,0.793,12.8,1936,1.936,0.1936,
2/21/2020,3:45,2/21/2020 3:45,,2.904,8.804,0.796,12.9,1937,1.937,0.1937,
2/21/2020,4:00,2/21/2020 4:00,,2.899,8.799,0.801,12.8,1937,1.937,0.1937,
2/21/2020,4:15,2/21/2020 4:15,,2.891,8.791,0.809,12.9,1937,1.937,0.1937,
2/21/2020,4:30,2/21/2020 4:30,,2.893,8.793,0.807,12.9,1937,1.937,0.1937,
2/21/2020,4:45,2/21/2020 4:45,,2.895,8.795,0.805,12.9,1937,1.937,0.1937,
2/21/2020,5:00,2/21/2020 5:00,,2.892,8.792,0.808,12.9,1937,1.937,0.1937,
2/21/2020,5:15,2/21/2020 5:15,,2.903,8.803,0.797,12.9,1937,1.937,0.1937,
2/21/2020,5:30,2/21/2020 5:30,,2.9,8.8,0.8,12.9,1937,1.937,0.1937,
2/21/2020,5:45,2/21/2020 5:45,,2.892,8.792,0.808,12.9,1936,1.936,0.1936,
2/21/2020,6:00,2/21/2020 6:00,,2.905,8.805,0.795,12.9,1936,1.936,0.1936,
2/21/2020,6:15,2/21/2020 6:15,,2.892,8.792,0.808,12.9,1934,1.934,0.1934,
2/21/2020,6:30,2/21/2020 6:30,,2.895,8.795,0.805,12.9,1934,1.934,0.1934,
2/21/2020,6:45,2/21/2020 6:45,,2.911,8.811,0.789,12.9,1934,1.934,0.1934,
2/21/2020,7:00,2/21/2020 7:00,,2.883,8.783,0.817,12.9,1934,1.934,0.1934,
2/21/2020,7:15,2/21/2020 7:15,,2.898,8.798,0.802,12.9,1934,1.934,0.1934,
2/21/2020,7:30,2/21/2020 7:30,,2.892,8.792,0.808,12.9,1934,1.934,0.1934,
2/21/2020,7:45,2/21/2020 7:45,,2.892,8.792,0.808,12.9,1934,1.934,0.1934,
2/21/2020,8:00,2/21/2020 8:00,,2.897,8.797,0.803,12.9,1934,1.934,0.1934,
2/21/2020,8:15,2/21/2020 8:15,,2.91,8.81,0.79,12.9,1934,1.934,0.1934,
2/21/2020,8:30,2/21/2020 8:30,,2.92,8.82,0.78,12.9,1934,1.934,0.1934,
2/21/2020,8:45,2/21/2020 8:45,,2.933,8.833,0.767,12.9,1934,1.934,0.1934,
2/21/2020,9:00,2/21/2020 9:00,,2.926,8.826,0.774,12.9,1936,1.936,0.1936,
2/21/2020,9:15,2/21/2020 9:15,,2.936,8.836,0.764,12.9,1934,1.934,0.1934,
2/21/2020,9:30,2/21/2020 9:30,,2.934,8.834,0.766,12.9,1934,1.934,0.1934,
2/21/2020,9:45,2/21/2020 9:45,,2.933,8.833,0.767,12.9,1934,1.934,0.1934,
2/21/2020,10:00,2/21/2020 10:00,,2.951,8.851,0.749,12.9,1934,1.934,0.1934,
2/21/2020,10:15,2/21/2020 10:15,,2.938,8.838,0.762,12.9,1934,1.934,0.1934,
2/21/2020,10:30,2/21/2020 10:30,,2.922,8.822,0.778,12.9,1934,1.934,0.1934,
2/21/2020,10:45,2/21/2020 10:45,,2.908,8.808,0.792,12.9,1934,1.934,0.1934,
2/21/2020,11:00,2/21/2020 11:00,,2.873,8.773,0.827,12.9,1934,1.934,0.1934,
2/21/2020,11:15,2/21/2020 11:15,,2.86,8.76,0.84,12.9,1934,1.934,0.1934,
2/21/2020,11:30,2/21/2020 11:30,,2.873,8.773,0.827,12.9,1934,1.934,0.1934,
2/21/2020,11:45,2/21/2020 11:45,,2.862,8.762,0.838,12.9,1933,1.933,0.1933,
2/21/2020,12:00,2/21/2020 12:00,,2.818,8.718,0.882,12.9,1933,1.933,0.1933,
2/21/2020,12:15,2/21/2020 12:15,,2.795,8.695,0.905,12.9,1933,1.933,0.1933,
