Serial_number:,1072226,,,,,,,,,,,,
Project ID:,NCOS Hydrology Monitoring,,,,,,,,,,,,
Location:,Groundwater Well 12,,,,,,,,,,,,
LEVEL UNIT:,ft,,,,,,,,,,,,
Offset:,0.000000 ft,,,,,,,,,,,,
Altitude: ,0.000000 ft,,,,,,,,,,,,
Density: ,1.000000 kg/L,,,,,,,,,,,,
TEMPERATURE UNIT:, °C,,,,,,,,,,,,
CONDUCTIVITY UNIT:, µS/cm,,,,,,,,,,,,
,,,,,,,,,,,,,
Date,Time,DST,Date & Time,Week of WY2019,TEMPERATURE (C),CONDUCTIVITY (uS/cm),CONDUCTIVITY (S/m),Water LEVEL (ft.),WSE (ft),NOAA Hourly Rainfall (inch),NOTES,,
5/25/2019,22:15,22:15,5/25/2019 22:15,35,16.6,1228,0.1228,1.642,7.552,,,,
5/25/2019,22:30,22:30,5/25/2019 22:30,35,16.6,1228,0.1228,1.649,7.559,,,,
5/25/2019,22:45,22:45,5/25/2019 22:45,35,16.6,1228,0.1228,1.655,7.565,,,,
5/25/2019,23:00,23:00,5/25/2019 23:00,35,16.6,1227,0.1227,1.641,7.551,,,,
5/25/2019,23:15,23:15,5/25/2019 23:15,35,16.6,1227,0.1227,1.648,7.558,,,,
5/25/2019,23:30,23:30,5/25/2019 23:30,35,16.6,1227,0.1227,1.658,7.568,,,,
5/25/2019,23:45,23:45,5/25/2019 23:45,35,16.6,1227,0.1227,1.658,7.568,,,,
5/26/2019,0:00,0:00,5/26/2019 0:00,35,16.6,1227,0.1227,1.671,7.581,,,,
5/26/2019,0:15,0:15,5/26/2019 0:15,35,16.6,1227,0.1227,1.682,7.592,,,,
5/26/2019,0:30,0:30,5/26/2019 0:30,35,16.6,1227,0.1227,1.683,7.593,,,,
5/26/2019,0:45,0:45,5/26/2019 0:45,35,16.6,1227,0.1227,1.67,7.58,,,,
5/26/2019,1:00,1:00,5/26/2019 1:00,35,16.6,1227,0.1227,1.677,7.587,,,,
5/26/2019,1:15,1:15,5/26/2019 1:15,35,16.6,1227,0.1227,1.683,7.593,,,,
5/26/2019,1:30,1:30,5/26/2019 1:30,35,16.6,1227,0.1227,1.683,7.593,,,,
5/26/2019,1:45,1:45,5/26/2019 1:45,35,16.6,1227,0.1227,1.693,7.603,,,,
5/26/2019,2:00,2:00,5/26/2019 2:00,35,16.6,1227,0.1227,1.689,7.599,,,,
5/26/2019,2:15,2:15,5/26/2019 2:15,35,16.6,1227,0.1227,1.685,7.595,,,,
5/26/2019,2:30,2:30,5/26/2019 2:30,35,16.6,1227,0.1227,1.688,7.598,,,,
5/26/2019,2:45,2:45,5/26/2019 2:45,35,16.6,1227,0.1227,1.706,7.616,,,,
5/26/2019,3:00,3:00,5/26/2019 3:00,35,16.6,1227,0.1227,1.708,7.618,,,,
5/26/2019,3:15,3:15,5/26/2019 3:15,35,16.6,1227,0.1227,1.703,7.613,,,,
5/26/2019,3:30,3:30,5/26/2019 3:30,35,16.6,1227,0.1227,1.722,7.632,,,,
5/26/2019,3:45,3:45,5/26/2019 3:45,35,16.6,1227,0.1227,1.718,7.628,,,,
5/26/2019,4:00,4:00,5/26/2019 4:00,35,16.6,1227,0.1227,1.715,7.625,,,,
5/26/2019,4:15,4:15,5/26/2019 4:15,35,16.6,1227,0.1227,1.723,7.633,,,,
5/26/2019,4:30,4:30,5/26/2019 4:30,35,16.6,1227,0.1227,1.724,7.634,,,,
5/26/2019,4:45,4:45,5/26/2019 4:45,35,16.6,1226,0.1226,1.73,7.64,,,,
5/26/2019,5:00,5:00,5/26/2019 5:00,35,16.6,1226,0.1226,1.735,7.645,,,,
5/26/2019,5:15,5:15,5/26/2019 5:15,35,16.6,1226,0.1226,1.729,7.639,,,,
5/26/2019,5:30,5:30,5/26/2019 5:30,35,16.6,1226,0.1226,1.737,7.647,,,,
5/26/2019,5:45,5:45,5/26/2019 5:45,35,16.6,1226,0.1226,1.728,7.638,,,,
5/26/2019,6:00,6:00,5/26/2019 6:00,35,16.6,1226,0.1226,1.735,7.645,,,,
5/26/2019,6:15,6:15,5/26/2019 6:15,35,16.6,1226,0.1226,1.739,7.649,,,,
5/26/2019,6:30,6:30,5/26/2019 6:30,35,16.6,1226,0.1226,1.726,7.636,,,,
5/26/2019,6:45,6:45,5/26/2019 6:45,35,16.6,1226,0.1226,1.726,7.636,,,,
5/26/2019,7:00,7:00,5/26/2019 7:00,35,16.6,1226,0.1226,1.731,7.641,,,,
5/26/2019,7:15,7:15,5/26/2019 7:15,35,16.6,1226,0.1226,1.729,7.639,,,,
5/26/2019,7:30,7:30,5/26/2019 7:30,35,16.6,1226,0.1226,1.723,7.633,,,,
5/26/2019,7:45,7:45,5/26/2019 7:45,35,16.6,1226,0.1226,1.736,7.646,,,,
5/26/2019,8:00,8:00,5/26/2019 8:00,35,16.6,1226,0.1226,1.736,7.646,,,,
5/26/2019,8:15,8:15,5/26/2019 8:15,35,16.6,1226,0.1226,1.756,7.666,,,,
5/26/2019,8:30,8:30,5/26/2019 8:30,35,16.6,1226,0.1226,1.764,7.674,,,,
5/26/2019,8:45,8:45,5/26/2019 8:45,35,16.6,1226,0.1226,1.778,7.688,,,,
5/26/2019,9:00,9:00,5/26/2019 9:00,35,16.6,1226,0.1226,1.777,7.687,,,,
5/26/2019,9:15,9:15,5/26/2019 9:15,35,16.6,1226,0.1226,1.776,7.686,,,,
5/26/2019,9:30,9:30,5/26/2019 9:30,35,16.6,1226,0.1226,1.783,7.693,,,,
5/26/2019,9:45,9:45,5/26/2019 9:45,35,16.6,1226,0.1226,1.786,7.696,,,,
5/26/2019,10:00,10:00,5/26/2019 10:00,35,16.6,1226,0.1226,1.779,7.689,,,,
5/26/2019,10:15,10:15,5/26/2019 10:15,35,16.6,1226,0.1226,1.786,7.696,,,,
5/26/2019,10:30,10:30,5/26/2019 10:30,35,16.6,1226,0.1226,1.762,7.672,,,,
5/26/2019,10:45,10:45,5/26/2019 10:45,35,16.6,1226,0.1226,1.763,7.673,,,,
5/26/2019,11:00,11:00,5/26/2019 11:00,35,16.6,1226,0.1226,1.76,7.67,,,,
5/26/2019,11:15,11:15,5/26/2019 11:15,35,16.6,1226,0.1226,1.768,7.678,,,,
5/26/2019,11:30,11:30,5/26/2019 11:30,35,16.6,1226,0.1226,1.754,7.664,,,,
5/26/2019,11:45,11:45,5/26/2019 11:45,35,16.6,1226,0.1226,1.737,7.647,,,,
5/26/2019,12:00,12:00,5/26/2019 12:00,35,16.6,1226,0.1226,1.744,7.654,,,,
5/26/2019,12:15,12:15,5/26/2019 12:15,35,16.6,1225,0.1225,1.736,7.646,,,,
5/26/2019,12:30,12:30,5/26/2019 12:30,35,16.6,1226,0.1226,1.728,7.638,,,,
5/26/2019,12:45,12:45,5/26/2019 12:45,35,16.6,1225,0.1225,1.74,7.65,,,,
5/26/2019,13:00,13:00,5/26/2019 13:00,35,16.6,1226,0.1226,1.724,7.634,,,,
5/26/2019,13:15,13:15,5/26/2019 13:15,35,16.6,1226,0.1226,1.712,7.622,,,,
5/26/2019,13:30,13:30,5/26/2019 13:30,35,16.6,1226,0.1226,1.707,7.617,,,,
5/26/2019,13:45,13:45,5/26/2019 13:45,35,16.6,1226,0.1226,1.695,7.605,,,,
5/26/2019,14:00,14:00,5/26/2019 14:00,35,16.6,1226,0.1226,1.694,7.604,,,,
5/26/2019,14:15,14:15,5/26/2019 14:15,35,16.6,1226,0.1226,1.667,7.577,,,,
5/26/2019,14:30,14:30,5/26/2019 14:30,35,16.6,1226,0.1226,1.673,7.583,,,,
5/26/2019,14:45,14:45,5/26/2019 14:45,35,16.6,1226,0.1226,1.67,7.58,,,,
5/26/2019,15:00,15:00,5/26/2019 15:00,35,16.6,1226,0.1226,1.658,7.568,,,,
5/26/2019,15:15,15:15,5/26/2019 15:15,35,16.6,1226,0.1226,1.654,7.564,,,,
5/26/2019,15:30,15:30,5/26/2019 15:30,35,16.6,1226,0.1226,1.652,7.562,,,,
5/26/2019,15:45,15:45,5/26/2019 15:45,35,16.6,1226,0.1226,1.65,7.56,,,,
5/26/2019,16:00,16:00,5/26/2019 16:00,35,16.6,1225,0.1225,1.655,7.565,,,,
5/26/2019,16:15,16:15,5/26/2019 16:15,35,16.6,1226,0.1226,1.636,7.546,,,,
5/26/2019,16:30,16:30,5/26/2019 16:30,35,16.6,1226,0.1226,1.637,7.547,,,,
5/26/2019,16:45,16:45,5/26/2019 16:45,35,16.6,1225,0.1225,1.629,7.539,,,,
5/26/2019,17:00,17:00,5/26/2019 17:00,35,16.6,1226,0.1226,1.626,7.536,,,,
5/26/2019,17:15,17:15,5/26/2019 17:15,35,16.6,1226,0.1226,1.628,7.538,,,,
5/26/2019,17:30,17:30,5/26/2019 17:30,35,16.6,1226,0.1226,1.61,7.52,,,,
5/26/2019,17:45,17:45,5/26/2019 17:45,35,16.6,1226,0.1226,1.62,7.53,,,,
5/26/2019,18:00,18:00,5/26/2019 18:00,35,16.6,1226,0.1226,1.614,7.524,,,,
5/26/2019,18:15,18:15,5/26/2019 18:15,35,16.6,1226,0.1226,1.609,7.519,,,,
5/26/2019,18:30,18:30,5/26/2019 18:30,35,16.6,1226,0.1226,1.61,7.52,,,,
5/26/2019,18:45,18:45,5/26/2019 18:45,35,16.6,1226,0.1226,1.61,7.52,,,,
5/26/2019,19:00,19:00,5/26/2019 19:00,35,16.6,1226,0.1226,1.602,7.512,,,,
5/26/2019,19:15,19:15,5/26/2019 19:15,35,16.6,1226,0.1226,1.594,7.504,,,,
5/26/2019,19:30,19:30,5/26/2019 19:30,35,16.6,1226,0.1226,1.604,7.514,,,,
5/26/2019,19:45,19:45,5/26/2019 19:45,35,16.7,1226,0.1226,1.604,7.514,,,,
5/26/2019,20:00,20:00,5/26/2019 20:00,35,16.7,1226,0.1226,1.612,7.522,,,,
5/26/2019,20:15,20:15,5/26/2019 20:15,35,16.7,1226,0.1226,1.601,7.511,,,,
5/26/2019,20:30,20:30,5/26/2019 20:30,35,16.7,1226,0.1226,1.603,7.513,,,,
5/26/2019,20:45,20:45,5/26/2019 20:45,35,16.7,1226,0.1226,1.596,7.506,,,,
5/26/2019,21:00,21:00,5/26/2019 21:00,35,16.7,1226,0.1226,1.602,7.512,,,,
5/26/2019,21:15,21:15,5/26/2019 21:15,35,16.7,1226,0.1226,1.609,7.519,,,,
5/26/2019,21:30,21:30,5/26/2019 21:30,35,16.7,1226,0.1226,1.599,7.509,,,,
5/26/2019,21:45,21:45,5/26/2019 21:45,35,16.7,1225,0.1225,1.614,7.524,,,,
5/26/2019,22:00,22:00,5/26/2019 22:00,35,16.7,1225,0.1225,1.615,7.525,,,,
5/26/2019,22:15,22:15,5/26/2019 22:15,35,16.7,1226,0.1226,1.614,7.524,,,,
5/26/2019,22:30,22:30,5/26/2019 22:30,35,16.7,1226,0.1226,1.626,7.536,,,,
5/26/2019,22:45,22:45,5/26/2019 22:45,35,16.7,1226,0.1226,1.614,7.524,,,,
5/26/2019,23:00,23:00,5/26/2019 23:00,35,16.7,1226,0.1226,1.619,7.529,,,,
5/26/2019,23:15,23:15,5/26/2019 23:15,35,16.7,1225,0.1225,1.624,7.534,,,,
5/26/2019,23:30,23:30,5/26/2019 23:30,35,16.7,1226,0.1226,1.635,7.545,,,,
5/26/2019,23:45,23:45,5/26/2019 23:45,35,16.7,1225,0.1225,1.628,7.538,,,,
5/27/2019,0:00,0:00,5/27/2019 0:00,36,16.7,1225,0.1225,1.639,7.549,,,,
5/27/2019,0:15,0:15,5/27/2019 0:15,36,16.7,1225,0.1225,1.629,7.539,,,,
5/27/2019,0:30,0:30,5/27/2019 0:30,36,16.7,1225,0.1225,1.629,7.539,,,,
5/27/2019,0:45,0:45,5/27/2019 0:45,36,16.7,1225,0.1225,1.641,7.551,,,,
5/27/2019,1:00,1:00,5/27/2019 1:00,36,16.7,1225,0.1225,1.644,7.554,,,,
5/27/2019,1:15,1:15,5/27/2019 1:15,36,16.7,1225,0.1225,1.637,7.547,,,,
5/27/2019,1:30,1:30,5/27/2019 1:30,36,16.7,1225,0.1225,1.637,7.547,,,,
5/27/2019,1:45,1:45,5/27/2019 1:45,36,16.7,1225,0.1225,1.645,7.555,,,,
5/27/2019,2:00,2:00,5/27/2019 2:00,36,16.7,1225,0.1225,1.644,7.554,,,,
5/27/2019,2:15,2:15,5/27/2019 2:15,36,16.7,1225,0.1225,1.652,7.562,,,,
5/27/2019,2:30,2:30,5/27/2019 2:30,36,16.7,1225,0.1225,1.654,7.564,,,,
5/27/2019,2:45,2:45,5/27/2019 2:45,36,16.7,1225,0.1225,1.646,7.556,,,,
5/27/2019,3:00,3:00,5/27/2019 3:00,36,16.7,1225,0.1225,1.655,7.565,,,,
5/27/2019,3:15,3:15,5/27/2019 3:15,36,16.7,1225,0.1225,1.658,7.568,,,,
5/27/2019,3:30,3:30,5/27/2019 3:30,36,16.7,1225,0.1225,1.661,7.571,,,,
5/27/2019,3:45,3:45,5/27/2019 3:45,36,16.7,1225,0.1225,1.662,7.572,,,,
5/27/2019,4:00,4:00,5/27/2019 4:00,36,16.7,1225,0.1225,1.661,7.571,,,,
5/27/2019,4:15,4:15,5/27/2019 4:15,36,16.7,1225,0.1225,1.665,7.575,,,,
5/27/2019,4:30,4:30,5/27/2019 4:30,36,16.7,1225,0.1225,1.661,7.571,,,,
5/27/2019,4:45,4:45,5/27/2019 4:45,36,16.7,1225,0.1225,1.666,7.576,,,,
5/27/2019,5:00,5:00,5/27/2019 5:00,36,16.7,1225,0.1225,1.659,7.569,,,,
5/27/2019,5:15,5:15,5/27/2019 5:15,36,16.7,1225,0.1225,1.668,7.578,,,,
5/27/2019,5:30,5:30,5/27/2019 5:30,36,16.7,1225,0.1225,1.662,7.572,,,,
5/27/2019,5:45,5:45,5/27/2019 5:45,36,16.7,1225,0.1225,1.66,7.57,,,,
5/27/2019,6:00,6:00,5/27/2019 6:00,36,16.7,1225,0.1225,1.665,7.575,,,,
5/27/2019,6:15,6:15,5/27/2019 6:15,36,16.7,1225,0.1225,1.676,7.586,,,,
5/27/2019,6:30,6:30,5/27/2019 6:30,36,16.7,1225,0.1225,1.677,7.587,,,,
5/27/2019,6:45,6:45,5/27/2019 6:45,36,16.7,1225,0.1225,1.68,7.59,,,,
5/27/2019,7:00,7:00,5/27/2019 7:00,36,16.7,1225,0.1225,1.68,7.59,,,,
5/27/2019,7:15,7:15,5/27/2019 7:15,36,16.7,1225,0.1225,1.682,7.592,,,,
5/27/2019,7:30,7:30,5/27/2019 7:30,36,16.7,1225,0.1225,1.686,7.596,,,,
5/27/2019,7:45,7:45,5/27/2019 7:45,36,16.7,1225,0.1225,1.683,7.593,,,,
5/27/2019,8:00,8:00,5/27/2019 8:00,36,16.7,1225,0.1225,1.688,7.598,,,,
5/27/2019,8:15,8:15,5/27/2019 8:15,36,16.7,1225,0.1225,1.687,7.597,,,,
5/27/2019,8:30,8:30,5/27/2019 8:30,36,16.7,1225,0.1225,1.687,7.597,,,,
5/27/2019,8:45,8:45,5/27/2019 8:45,36,16.7,1225,0.1225,1.67,7.58,,,,
5/27/2019,9:00,9:00,5/27/2019 9:00,36,16.7,1225,0.1225,1.671,7.581,,,,
5/27/2019,9:15,9:15,5/27/2019 9:15,36,16.7,1225,0.1225,1.667,7.577,,,,
5/27/2019,9:30,9:30,5/27/2019 9:30,36,16.7,1225,0.1225,1.662,7.572,,,,
5/27/2019,9:45,9:45,5/27/2019 9:45,36,16.7,1225,0.1225,1.66,7.57,,,,
5/27/2019,10:00,10:00,5/27/2019 10:00,36,16.7,1225,0.1225,1.661,7.571,,,,
5/27/2019,10:15,10:15,5/27/2019 10:15,36,16.7,1225,0.1225,1.657,7.567,,,,
5/27/2019,10:30,10:30,5/27/2019 10:30,36,16.7,1225,0.1225,1.656,7.566,,,,
5/27/2019,10:45,10:45,5/27/2019 10:45,36,16.7,1225,0.1225,1.649,7.559,,,,
5/27/2019,11:00,11:00,5/27/2019 11:00,36,16.7,1225,0.1225,1.649,7.559,,,,
5/27/2019,11:15,11:15,5/27/2019 11:15,36,16.7,1225,0.1225,1.634,7.544,,,,
5/27/2019,11:30,11:30,5/27/2019 11:30,36,16.7,1225,0.1225,1.623,7.533,,,,
5/27/2019,11:45,11:45,5/27/2019 11:45,36,16.7,1225,0.1225,1.622,7.532,,,,
5/27/2019,12:00,12:00,5/27/2019 12:00,36,16.7,1225,0.1225,1.606,7.516,,,,
5/27/2019,12:15,12:15,5/27/2019 12:15,36,16.7,1225,0.1225,1.609,7.519,,,,
5/27/2019,12:30,12:30,5/27/2019 12:30,36,16.7,1225,0.1225,1.6,7.51,,,,
5/27/2019,12:45,12:45,5/27/2019 12:45,36,16.7,1225,0.1225,1.602,7.512,,,,
5/27/2019,13:00,13:00,5/27/2019 13:00,36,16.7,1225,0.1225,1.582,7.492,,,,
5/27/2019,13:15,13:15,5/27/2019 13:15,36,16.7,1225,0.1225,1.592,7.502,,,,
5/27/2019,13:30,13:30,5/27/2019 13:30,36,16.7,1225,0.1225,1.586,7.496,,,,
5/27/2019,13:45,13:45,5/27/2019 13:45,36,16.7,1225,0.1225,1.579,7.489,,,,
5/27/2019,14:00,14:00,5/27/2019 14:00,36,16.7,1225,0.1225,1.584,7.494,,,,
5/27/2019,14:15,14:15,5/27/2019 14:15,36,16.7,1225,0.1225,1.589,7.499,,,,
5/27/2019,14:30,14:30,5/27/2019 14:30,36,16.7,1225,0.1225,1.572,7.482,,,,
5/27/2019,14:45,14:45,5/27/2019 14:45,36,16.7,1225,0.1225,1.579,7.489,,,,
5/27/2019,15:00,15:00,5/27/2019 15:00,36,16.7,1225,0.1225,1.571,7.481,,,,
5/27/2019,15:15,15:15,5/27/2019 15:15,36,16.7,1225,0.1225,1.564,7.474,,,,
5/27/2019,15:30,15:30,5/27/2019 15:30,36,16.7,1225,0.1225,1.551,7.461,,,,
5/27/2019,15:45,15:45,5/27/2019 15:45,36,16.7,1225,0.1225,1.547,7.457,,,,
5/27/2019,16:00,16:00,5/27/2019 16:00,36,16.7,1225,0.1225,1.554,7.464,,,,
5/27/2019,16:15,16:15,5/27/2019 16:15,36,16.7,1225,0.1225,1.546,7.456,,,,
5/27/2019,16:30,16:30,5/27/2019 16:30,36,16.7,1225,0.1225,1.548,7.458,,,,
5/27/2019,16:45,16:45,5/27/2019 16:45,36,16.7,1225,0.1225,1.537,7.447,,,,
5/27/2019,17:00,17:00,5/27/2019 17:00,36,16.7,1225,0.1225,1.545,7.455,,,,
5/27/2019,17:15,17:15,5/27/2019 17:15,36,16.7,1225,0.1225,1.542,7.452,,,,
5/27/2019,17:30,17:30,5/27/2019 17:30,36,16.7,1225,0.1225,1.527,7.437,,,,
5/27/2019,17:45,17:45,5/27/2019 17:45,36,16.7,1225,0.1225,1.53,7.44,,,,
5/27/2019,18:00,18:00,5/27/2019 18:00,36,16.7,1225,0.1225,1.54,7.45,,,,
5/27/2019,18:15,18:15,5/27/2019 18:15,36,16.7,1225,0.1225,1.527,7.437,,,,
5/27/2019,18:30,18:30,5/27/2019 18:30,36,16.7,1225,0.1225,1.534,7.444,,,,
5/27/2019,18:45,18:45,5/27/2019 18:45,36,16.7,1225,0.1225,1.539,7.449,,,,
5/27/2019,19:00,19:00,5/27/2019 19:00,36,16.7,1225,0.1225,1.537,7.447,,,,
5/27/2019,19:15,19:15,5/27/2019 19:15,36,16.7,1225,0.1225,1.529,7.439,,,,
5/27/2019,19:30,19:30,5/27/2019 19:30,36,16.7,1225,0.1225,1.529,7.439,,,,
5/27/2019,19:45,19:45,5/27/2019 19:45,36,16.7,1225,0.1225,1.533,7.443,,,,
5/27/2019,20:00,20:00,5/27/2019 20:00,36,16.7,1225,0.1225,1.537,7.447,,,,
5/27/2019,20:15,20:15,5/27/2019 20:15,36,16.7,1225,0.1225,1.536,7.446,,,,
5/27/2019,20:30,20:30,5/27/2019 20:30,36,16.7,1225,0.1225,1.532,7.442,,,,
5/27/2019,20:45,20:45,5/27/2019 20:45,36,16.7,1225,0.1225,1.539,7.449,,,,
5/27/2019,21:00,21:00,5/27/2019 21:00,36,16.7,1225,0.1225,1.544,7.454,,,,
5/27/2019,21:15,21:15,5/27/2019 21:15,36,16.7,1225,0.1225,1.544,7.454,,,,
5/27/2019,21:30,21:30,5/27/2019 21:30,36,16.7,1225,0.1225,1.55,7.46,,,,
5/27/2019,21:45,21:45,5/27/2019 21:45,36,16.7,1225,0.1225,1.554,7.464,,,,
5/27/2019,22:00,22:00,5/27/2019 22:00,36,16.7,1225,0.1225,1.555,7.465,,,,
5/27/2019,22:15,22:15,5/27/2019 22:15,36,16.7,1225,0.1225,1.554,7.464,,,,
5/27/2019,22:30,22:30,5/27/2019 22:30,36,16.7,1225,0.1225,1.563,7.473,,,,
5/27/2019,22:45,22:45,5/27/2019 22:45,36,16.7,1225,0.1225,1.562,7.472,,,,
5/27/2019,23:00,23:00,5/27/2019 23:00,36,16.7,1225,0.1225,1.575,7.485,,,,
5/27/2019,23:15,23:15,5/27/2019 23:15,36,16.7,1225,0.1225,1.578,7.488,,,,
5/27/2019,23:30,23:30,5/27/2019 23:30,36,16.7,1225,0.1225,1.579,7.489,,,,
5/27/2019,23:45,23:45,5/27/2019 23:45,36,16.7,1224,0.1224,1.586,7.496,,,,
5/28/2019,0:00,0:00,5/28/2019 0:00,36,16.7,1225,0.1225,1.595,7.505,,,,
5/28/2019,0:15,0:15,5/28/2019 0:15,36,16.7,1224,0.1224,1.592,7.502,,,,
5/28/2019,0:30,0:30,5/28/2019 0:30,36,16.7,1224,0.1224,1.605,7.515,,,,
5/28/2019,0:45,0:45,5/28/2019 0:45,36,16.7,1224,0.1224,1.59,7.5,,,,
5/28/2019,1:00,1:00,5/28/2019 1:00,36,16.7,1224,0.1224,1.601,7.511,,,,
5/28/2019,1:15,1:15,5/28/2019 1:15,36,16.7,1224,0.1224,1.601,7.511,,,,
5/28/2019,1:30,1:30,5/28/2019 1:30,36,16.7,1224,0.1224,1.6,7.51,,,,
5/28/2019,1:45,1:45,5/28/2019 1:45,36,16.7,1224,0.1224,1.613,7.523,,,,
5/28/2019,2:00,2:00,5/28/2019 2:00,36,16.7,1224,0.1224,1.618,7.528,,,,
5/28/2019,2:15,2:15,5/28/2019 2:15,36,16.7,1224,0.1224,1.624,7.534,,,,
5/28/2019,2:30,2:30,5/28/2019 2:30,36,16.7,1224,0.1224,1.625,7.535,,,,
5/28/2019,2:45,2:45,5/28/2019 2:45,36,16.7,1224,0.1224,1.622,7.532,,,,
5/28/2019,3:00,3:00,5/28/2019 3:00,36,16.7,1224,0.1224,1.634,7.544,,,,
5/28/2019,3:15,3:15,5/28/2019 3:15,36,16.7,1224,0.1224,1.627,7.537,,,,
5/28/2019,3:30,3:30,5/28/2019 3:30,36,16.7,1224,0.1224,1.637,7.547,,,,
5/28/2019,3:45,3:45,5/28/2019 3:45,36,16.7,1224,0.1224,1.644,7.554,,,,
5/28/2019,4:00,4:00,5/28/2019 4:00,36,16.7,1224,0.1224,1.638,7.548,,,,
5/28/2019,4:15,4:15,5/28/2019 4:15,36,16.7,1224,0.1224,1.644,7.554,,,,
5/28/2019,4:30,4:30,5/28/2019 4:30,36,16.7,1224,0.1224,1.641,7.551,,,,
5/28/2019,4:45,4:45,5/28/2019 4:45,36,16.7,1224,0.1224,1.643,7.553,,,,
5/28/2019,5:00,5:00,5/28/2019 5:00,36,16.7,1224,0.1224,1.655,7.565,,,,
5/28/2019,5:15,5:15,5/28/2019 5:15,36,16.7,1224,0.1224,1.657,7.567,,,,
5/28/2019,5:30,5:30,5/28/2019 5:30,36,16.7,1224,0.1224,1.656,7.566,,,,
5/28/2019,5:45,5:45,5/28/2019 5:45,36,16.7,1224,0.1224,1.654,7.564,,,,
5/28/2019,6:00,6:00,5/28/2019 6:00,36,16.7,1223,0.1223,1.655,7.565,,,,
5/28/2019,6:15,6:15,5/28/2019 6:15,36,16.7,1223,0.1223,1.657,7.567,,,,
5/28/2019,6:30,6:30,5/28/2019 6:30,36,16.7,1224,0.1224,1.663,7.573,,,,
5/28/2019,6:45,6:45,5/28/2019 6:45,36,16.7,1224,0.1224,1.674,7.584,,,,
5/28/2019,7:00,7:00,5/28/2019 7:00,36,16.7,1224,0.1224,1.664,7.574,,,,
5/28/2019,7:15,7:15,5/28/2019 7:15,36,16.7,1223,0.1223,1.671,7.581,,,,
5/28/2019,7:30,7:30,5/28/2019 7:30,36,16.7,1223,0.1223,1.678,7.588,,,,
5/28/2019,7:45,7:45,5/28/2019 7:45,36,16.7,1223,0.1223,1.686,7.596,,,,
5/28/2019,8:00,8:00,5/28/2019 8:00,36,16.7,1223,0.1223,1.677,7.587,,,,
5/28/2019,8:15,8:15,5/28/2019 8:15,36,16.7,1223,0.1223,1.688,7.598,,,,
5/28/2019,8:30,8:30,5/28/2019 8:30,36,16.7,1223,0.1223,1.691,7.601,,,,
5/28/2019,8:45,8:45,5/28/2019 8:45,36,16.7,1223,0.1223,1.692,7.602,,,,
5/28/2019,9:00,9:00,5/28/2019 9:00,36,16.7,1223,0.1223,1.686,7.596,,,,
5/28/2019,9:15,9:15,5/28/2019 9:15,36,16.7,1223,0.1223,1.685,7.595,,,,
5/28/2019,9:30,9:30,5/28/2019 9:30,36,16.7,1223,0.1223,1.69,7.6,,,,
5/28/2019,9:45,9:45,5/28/2019 9:45,36,16.7,1223,0.1223,1.692,7.602,,,,
5/28/2019,10:00,10:00,5/28/2019 10:00,36,16.7,1223,0.1223,1.684,7.594,,,,
5/28/2019,10:15,10:15,5/28/2019 10:15,36,16.7,1223,0.1223,1.678,7.588,,,,
5/28/2019,10:30,10:30,5/28/2019 10:30,36,16.7,1223,0.1223,1.688,7.598,,,,
5/28/2019,10:45,10:45,5/28/2019 10:45,36,16.7,1223,0.1223,1.681,7.591,,,,
5/28/2019,11:00,11:00,5/28/2019 11:00,36,16.7,1223,0.1223,1.671,7.581,,,,
5/28/2019,11:15,11:15,5/28/2019 11:15,36,16.7,1223,0.1223,1.675,7.585,,,,
5/28/2019,11:30,11:30,5/28/2019 11:30,36,16.7,1223,0.1223,1.647,7.557,,,,
5/28/2019,11:45,11:45,5/28/2019 11:45,36,16.7,1223,0.1223,1.656,7.566,,,,
5/28/2019,12:00,12:00,5/28/2019 12:00,36,16.7,1223,0.1223,1.654,7.564,,,,
5/28/2019,12:15,12:15,5/28/2019 12:15,36,16.7,1223,0.1223,1.648,7.558,,,,
5/28/2019,12:30,12:30,5/28/2019 12:30,36,16.7,1223,0.1223,1.632,7.542,,,,
5/28/2019,12:45,12:45,5/28/2019 12:45,36,16.7,1223,0.1223,1.642,7.552,,,,
5/28/2019,13:00,13:00,5/28/2019 13:00,36,16.7,1223,0.1223,1.626,7.536,,,,
5/28/2019,13:15,13:15,5/28/2019 13:15,36,16.7,1223,0.1223,1.622,7.532,,,,
5/28/2019,13:30,13:30,5/28/2019 13:30,36,16.7,1223,0.1223,1.617,7.527,,,,
5/28/2019,13:45,13:45,5/28/2019 13:45,36,16.7,1223,0.1223,1.609,7.519,,,,
5/28/2019,14:00,14:00,5/28/2019 14:00,36,16.7,1223,0.1223,1.595,7.505,,,,
5/28/2019,14:15,14:15,5/28/2019 14:15,36,16.7,1223,0.1223,1.586,7.496,,,,
5/28/2019,14:30,14:30,5/28/2019 14:30,36,16.7,1223,0.1223,1.575,7.485,,,,
5/28/2019,14:45,14:45,5/28/2019 14:45,36,16.7,1223,0.1223,1.581,7.491,,,,
5/28/2019,15:00,15:00,5/28/2019 15:00,36,16.7,1223,0.1223,1.583,7.493,,,,
5/28/2019,15:15,15:15,5/28/2019 15:15,36,16.7,1223,0.1223,1.556,7.466,,,,
5/28/2019,15:30,15:30,5/28/2019 15:30,36,16.7,1223,0.1223,1.554,7.464,,,,
